date,reporting coverage=1    ,reporting coverage=0.5  ,reporting coverage=0.25 ,reporting coverage=0.125
2021-02-17,0.20688857142857142,0.20993857142857136,0.21992714285714277,0.24313857142857143
2021-02-18,0.21342142857142854,0.2164685714285714,0.2264457142857142,0.24963142857142856
2021-02-19,0.23494000000000007,0.23797428571428575,0.24791714285714284,0.27102000000000004
2021-02-20,0.25604285714285707,0.2595114285714285,0.27023142857142857,0.29540285714285713
2021-02-21,0.26149142857142854,0.2649257142857142,0.2755771428571428,0.3005714285714285
2021-02-22,0.2711071428571429,0.2745000000000001,0.28507142857142864,0.30985714285714294
2021-02-23,0.26967857142857143,0.27307142857142863,0.2836428571428572,0.3084285714285715
2021-02-24,0.27028857142857143,0.2736842857142857,0.28426714285714283,0.3090785714285714
2021-02-25,0.27552857142857134,0.27889571428571425,0.28943285714285705,0.3141185714285714
2021-02-26,0.26933999999999997,0.27267857142857144,0.2831699999999999,0.30773000000000006
2021-02-27,0.24039428571428567,0.24330857142857149,0.2530457142857142,0.2755942857142857
2021-02-28,0.2490842857142857,0.25200571428571433,0.26175428571428566,0.2843342857142857
2021-03-01,0.2485028571428572,0.25144142857142865,0.2612242857142857,0.28389285714285717
2021-03-02,0.25066000000000005,0.25360857142857146,0.26341428571428566,0.28614
2021-03-03,0.2537542857142858,0.2567171428571429,0.2665457142857143,0.28933428571428577
2021-03-04,0.2526814285714286,0.25566571428571433,0.2655285714285714,0.2884114285714286
2021-03-05,0.25079,0.2537985714285715,0.26370714285714286,0.28671
2021-03-06,0.26778571428571435,0.27076714285714293,0.2806185714285714,0.3034757142857143
2021-03-07,0.27064285714285724,0.2736242857142858,0.2834757142857143,0.3063328571428572
2021-03-08,0.2784857142857143,0.2814571428571429,0.29128571428571426,0.3140857142857143
2021-03-09,0.2850185714285714,0.28798714285714283,0.2978042857142857,0.3205785714285714
2021-03-10,0.28050714285714284,0.2835142857142858,0.29339999999999994,0.31635714285714284
2021-03-11,0.28966000000000003,0.29265,0.3025014285714286,0.32537000000000005
2021-03-12,0.2988128571428572,0.30178571428571427,0.31160285714285707,0.3343828571428572
2021-03-13,0.2988128571428572,0.30178571428571427,0.31160285714285707,0.3343828571428572
2021-03-14,0.2988128571428572,0.30178571428571427,0.31160285714285707,0.3343828571428572
2021-03-15,0.30024142857142866,0.3032142857142857,0.3130314285714285,0.33581142857142865
2021-03-16,0.30963142857142856,0.31260142857142853,0.3224071428571428,0.34516142857142856
2021-03-17,0.32531142857142864,0.32834714285714295,0.33824428571428566,0.3612614285714286
2021-03-18,0.3022571428571429,0.3053514285714286,0.3153628571428571,0.3386771428571429
2021-03-19,0.3009471428571429,0.30404857142857145,0.31407142857142856,0.3374171428571429
2021-03-20,0.30878999999999995,0.31188142857142853,0.3218814285714285,0.34517
2021-03-21,0.31520428571428577,0.3182857142857144,0.3282628571428572,0.3514942857142858
2021-03-22,0.3196085714285714,0.3226971428571429,0.33268571428571425,0.35594857142857145
2021-03-23,0.3217371428571429,0.3248157142857143,0.3347814285714285,0.35798714285714284
2021-03-24,0.3234871428571428,0.3264285714285714,0.33615428571428563,0.35871714285714285
2021-03-25,0.33596000000000004,0.33886,0.34850571428571425,0.37086
2021-03-26,0.34546857142857146,0.3483728571428572,0.35801857142857146,0.3803785714285715
2021-03-27,0.35142,0.35433857142857145,0.36400714285714286,0.38643
2021-03-28,0.35570571428571435,0.3586242857142858,0.3682928571428572,0.39071571428571433
2021-03-29,0.3535485714285714,0.35645714285714286,0.36610285714285706,0.3884685714285714
2021-03-30,0.34570571428571434,0.3486242857142858,0.3582928571428572,0.3807157142857143
2021-03-31,0.34013857142857146,0.3430842857142857,0.35280999999999996,0.37537857142857145
2021-04-01,0.33836571428571416,0.34134285714285706,0.35112571428571415,0.3738457142857142
2021-04-02,0.3276657142857142,0.3306528571428572,0.34045857142857133,0.3632357142857143
2021-04-03,0.31778428571428563,0.32077857142857147,0.3305957142857142,0.3534042857142857
2021-04-04,0.3074400000000001,0.31046571428571446,0.32034000000000007,0.34330000000000005
2021-04-05,0.30114428571428575,0.3041871428571429,0.3140957142857142,0.3371442857142857
2021-04-06,0.2968585714285715,0.29990142857142865,0.30981,0.33285857142857145
2021-04-07,0.2935385714285714,0.29660571428571436,0.30656,0.3297285714285715
2021-04-08,0.30041571428571434,0.3034485714285715,0.3133342857142857,0.3363257142857143
2021-04-09,0.29589285714285724,0.2989114285714287,0.3087742857142857,0.3317028571428572
2021-04-10,0.28364571428571433,0.2866671428571429,0.2965414285714285,0.31949571428571427
2021-04-11,0.2728271428571428,0.27585142857142864,0.2857371428571428,0.3087171428571429
2021-04-12,0.27757571428571437,0.2805757142857144,0.2904157142857143,0.3132757142857143
2021-04-13,0.2788857142857143,0.28187857142857137,0.2917071428571427,0.3145357142857142
2021-04-14,0.2674857142857142,0.2704985714285713,0.280372857142857,0.3033157142857142
2021-04-15,0.2669042857142857,0.2699342857142857,0.27984285714285706,0.3028742857142857
2021-04-16,0.26821428571428574,0.2712371428571428,0.2811342857142856,0.3041342857142857
2021-04-17,0.2786771428571428,0.2816757142857142,0.29152714285714276,0.3144071428571428
2021-04-18,0.28628285714285717,0.28925714285714293,0.2990628571428572,0.32182285714285724
2021-04-19,0.27986857142857136,0.2828528571428571,0.2926814285714285,0.3154985714285714
2021-04-20,0.2811785714285714,0.28415571428571423,0.29397285714285704,0.3167585714285714
2021-04-21,0.29435142857142865,0.29727714285714296,0.3069914285714286,0.3295114285714286
2021-04-22,0.28863714285714287,0.2915628571428572,0.3012771428571428,0.32379714285714284
2021-04-23,0.2857800000000001,0.2887057142857144,0.29842,0.32094000000000006
2021-04-24,0.28149428571428575,0.28442000000000006,0.2941342857142857,0.3166542857142857
2021-04-25,0.2800657142857143,0.2829914285714286,0.29270571428571424,0.3152257142857143
2021-04-26,0.27671428571428563,0.2801528571428571,0.2908042857142856,0.3158042857142857
2021-04-27,0.2817514285714285,0.28530571428571416,0.29616285714285706,0.32171142857142854
2021-04-28,0.2660771428571429,0.26970428571428573,0.2806985714285714,0.3066071428571429
2021-04-29,0.2645414285714285,0.2682142857142857,0.2792885714285714,0.30541142857142856
2021-04-30,0.29876142857142857,0.3029885714285715,0.3150457142857143,0.34379142857142864
2021-05-01,0.32799571428571417,0.3327871428571428,0.3458499999999999,0.37727571428571427
2021-05-02,0.3292971428571429,0.3346757142857144,0.3488014285714286,0.383047142857143
2021-05-03,0.32898428571428584,0.33390571428571436,0.3471971428571429,0.3792342857142858
2021-05-04,0.30958285714285716,0.31445428571428563,0.3276657142857142,0.3594828571428571
2021-05-05,0.30708714285714295,0.31189428571428574,0.3250028571428572,0.3565371428571429
2021-05-06,0.3029371428571429,0.30771857142857156,0.32079285714285716,0.35222714285714296
2021-05-07,0.2652785714285714,0.2695228571428572,0.2816485714285714,0.3105485714285714
2021-05-08,0.22761999999999985,0.23132714285714276,0.24250428571428556,0.2688699999999999
2021-05-09,0.2158557142857143,0.21900000000000006,0.22915999999999995,0.2528257142857143
2021-05-10,0.20692857142857143,0.2100514285714286,0.2201771428571428,0.24374857142857143
2021-05-11,0.2107114285714287,0.2137857142857143,0.22382000000000002,0.24715142857142863
2021-05-12,0.21404285714285728,0.21714571428571433,0.2272257142857143,0.2506828571428572
2021-05-13,0.20643714285714276,0.20956428571428573,0.21968999999999989,0.2432671428571428
2021-05-14,0.19859428571428572,0.20173142857142864,0.21187999999999996,0.23551428571428573
2021-05-15,0.19704714285714287,0.20017714285714291,0.21031428571428568,0.23391714285714288
2021-05-16,0.19479999999999995,0.19793285714285708,0.20808142857142842,0.23170999999999992
2021-05-17,0.19398142857142847,0.19711714285714282,0.20727714285714283,0.23093142857142857
2021-05-18,0.18473857142857147,0.1879042857142857,0.1981328571428571,0.22195857142857145
2021-05-19,0.18403857142857133,0.1872142857142856,0.19746571428571424,0.2213485714285714
2021-05-20,0.19222571428571425,0.19535999999999992,0.20553142857142853,0.22920571428571423
2021-05-21,0.1949642857142857,0.19809142857142853,0.20825142857142853,0.23189428571428566
2021-05-22,0.20268857142857133,0.20579857142857133,0.21592428571428557,0.23947857142857137
2021-05-23,0.21172285714285716,0.21480857142857152,0.2248885714285715,0.24832285714285723
2021-05-24,0.2073185714285714,0.2103971428571429,0.22046571428571432,0.24386857142857146
2021-05-25,0.22049142857142856,0.2235185714285715,0.2334842857142857,0.25662142857142856
2021-05-26,0.22582142857142856,0.22880714285714282,0.23869285714285707,0.26162142857142856
2021-05-27,0.22987000000000007,0.2328414285714286,0.2427042857142857,0.2655700000000001
2021-05-28,0.2386671428571428,0.24159999999999998,0.2513942857142856,0.27407714285714285
2021-05-29,0.23831142857142854,0.24122285714285713,0.25098285714285706,0.2735714285714286
2021-05-30,0.23807428571428568,0.24097142857142856,0.25070857142857134,0.2732342857142857
2021-05-31,0.24841857142857143,0.2512842857142858,0.2609642857142857,0.2833385714285715
2021-06-01,0.23215142857142862,0.23505428571428572,0.24481428571428568,0.26739142857142856
2021-06-02,0.23512714285714298,0.2380371428571429,0.24780857142857143,0.2704171428571429
2021-06-03,0.23381714285714295,0.23673428571428573,0.24651714285714282,0.2691571428571429
2021-06-04,0.2325071428571429,0.23543142857142857,0.24522571428571424,0.26789714285714283
2021-06-05,0.2311971428571429,0.2341285714285714,0.24393428571428566,0.26663714285714285
2021-06-06,0.2311971428571429,0.2341285714285714,0.24393428571428566,0.26663714285714285
2021-06-07,0.23618285714285717,0.2391042857142857,0.2488871428571428,0.2715328571428572
2021-06-08,0.2538785714285714,0.2567628571428571,0.2664657142857142,0.2889085714285714
2021-06-09,0.2542342857142857,0.25714,0.26687714285714276,0.2894142857142857
2021-06-10,0.25721,0.26012285714285716,0.2698714285714285,0.29244
2021-06-11,0.2559,0.25882,0.26857999999999993,0.29117999999999994
2021-06-12,0.2616142857142857,0.26453428571428567,0.2742942857142856,0.2968942857142856
2021-06-13,0.26030428571428577,0.2632314285714286,0.2730028571428571,0.29563428571428574
2021-06-14,0.2617328571428571,0.26465999999999995,0.27443142857142844,0.2970628571428571
2021-06-15,0.2617328571428571,0.26465999999999995,0.27443142857142844,0.2970628571428571
2021-06-16,0.2559285714285714,0.2588685714285714,0.26867428571428564,0.2913885714285714
2021-06-17,0.26222428571428563,0.26514714285714286,0.27491857142857135,0.2975442857142857
2021-06-18,0.26852000000000004,0.2714257142857143,0.2811628571428571,0.3037
2021-06-19,0.26852000000000004,0.2714257142857143,0.2811628571428571,0.3037
2021-06-20,0.2733871428571429,0.27627571428571435,0.2859785714285714,0.30842714285714284
2021-06-21,0.2740871428571428,0.2769657142857143,0.28664571428571417,0.3090371428571428
2021-06-22,0.28038285714285716,0.2832442857142858,0.29289000000000004,0.3151928571428572
2021-06-23,0.29248285714285716,0.2953142857142858,0.3048914285714286,0.3270228571428572
2021-06-24,0.28962571428571426,0.2924571428571429,0.3020342857142857,0.32416571428571433
2021-06-25,0.2910542857142857,0.29388571428571436,0.30346285714285715,0.3255942857142858
2021-06-26,0.28962571428571426,0.2924571428571429,0.3020342857142857,0.32416571428571433
2021-06-27,0.2911442857142858,0.29396285714285725,0.30350571428571427,0.32555428571428574
2021-06-28,0.28615857142857143,0.28898714285714283,0.29855285714285706,0.32065857142857135
2021-06-29,0.27487714285714276,0.27773285714285706,0.28735571428571416,0.3096071428571428
2021-06-30,0.27096428571428577,0.27380857142857146,0.28342,0.30563428571428575
2021-07-01,0.2689542857142857,0.2718157142857143,0.2814614285714286,0.30376428571428576
2021-07-02,0.2653971428571428,0.26826857142857147,0.27793714285714277,0.3002971428571428
2021-07-03,0.2668257142857142,0.2696971428571429,0.2793657142857142,0.30172571428571426
2021-07-04,0.2632971428571428,0.26619857142857145,0.27593571428571423,0.2984671428571429
2021-07-05,0.2627157142857142,0.26563428571428566,0.27540571428571414,0.2980257142857142
2021-07-06,0.2677014285714286,0.2706100000000001,0.28035857142857146,0.3029214285714286
2021-07-07,0.27091428571428566,0.2738442857142857,0.28362714285714274,0.3062842857142857
2021-07-08,0.27566285714285715,0.27856857142857144,0.2883057142857142,0.31084285714285714
2021-07-09,0.27721,0.2801228571428572,0.2898714285714285,0.31244
2021-07-10,0.2773285714285715,0.28024857142857146,0.2900085714285714,0.3126085714285714
2021-07-11,0.2808857142857144,0.28379571428571443,0.29353285714285715,0.31607571428571435
2021-07-12,0.29228571428571437,0.2951757142857144,0.3048671428571429,0.32729571428571436
2021-07-13,0.2987000000000001,0.30158,0.31124857142857143,0.33362
2021-07-14,0.2983157142857143,0.30115428571428576,0.3107428571428571,0.3329057142857143
2021-07-15,0.29700571428571426,0.2998514285714286,0.30945142857142854,0.3316457142857143
2021-07-16,0.29913428571428574,0.30197,0.3115471428571428,0.3336842857142857
2021-07-17,0.30543000000000015,0.3082485714285716,0.3177914285714286,0.3398400000000001
2021-07-18,0.3175585714285714,0.3203671428571429,0.3298871428571428,0.35187857142857143
2021-07-19,0.3417271428571429,0.34496428571428583,0.35523857142857146,0.37924714285714295
2021-07-20,0.35558000000000006,0.3592971428571429,0.37042857142857144,0.3967200000000001
2021-07-21,0.35107999999999995,0.3548885714285714,0.36617999999999995,0.3929
2021-07-22,0.34405571428571424,0.34787142857142855,0.35917428571428567,0.3859257142857143
2021-07-23,0.3457214285714285,0.34955142857142857,0.36087714285714284,0.3876914285714286
2021-07-24,0.3376528571428573,0.34153142857142865,0.35294857142857156,0.38000285714285725
2021-07-25,0.32649000000000006,0.3304028571428573,0.34188857142857154,0.3691200000000001
2021-07-26,0.29912000000000016,0.30263571428571434,0.31342428571428577,0.3387900000000001
2021-07-27,0.2834942857142858,0.28656142857142874,0.29655000000000004,0.3197842857142858
2021-07-28,0.28076142857142866,0.2837500000000001,0.2936128571428572,0.3165014285714286
2021-07-29,0.2812528571428572,0.2842371428571429,0.2941,0.3169828571428572
2021-07-30,0.2792428571428572,0.2822442857142858,0.29214142857142855,0.3151128571428572
2021-07-31,0.28079000000000004,0.2837985714285715,0.2937071428571429,0.31671000000000005
2021-08-01,0.2795985714285715,0.28262142857142863,0.29255285714285717,0.3156185714285715
2021-08-02,0.2777071428571428,0.2807542857142857,0.2907314285714285,0.31391714285714284
2021-08-03,0.27581571428571433,0.2788871428571429,0.28890999999999994,0.3122157142857143
2021-08-04,0.2717671428571428,0.27485285714285707,0.28489857142857133,0.30826714285714285
2021-08-05,0.2659457142857144,0.2690771428571429,0.27920285714285714,0.3027857142857143
2021-08-06,0.27566,0.2792985714285714,0.2903385714285714,0.31635
2021-08-07,0.28853999999999996,0.2922842857142857,0.30350714285714275,0.33000999999999997
2021-08-08,0.30192285714285727,0.30582142857142863,0.31731857142857145,0.3445528571428572
2021-08-09,0.3143914285714286,0.3185457142857143,0.3305,0.35895142857142864
2021-08-10,0.31717714285714277,0.3217471428571428,0.3344557142857142,0.3649071428571428
2021-08-11,0.30607142857142844,0.31093999999999994,0.32417428571428564,0.35603142857142855
2021-08-12,0.3019157142857143,0.30684428571428574,0.3201814285714285,0.3523157142857143
2021-08-13,0.2940771428571428,0.29871857142857144,0.31154142857142847,0.34230714285714287
2021-08-14,0.27111857142857143,0.27571999999999997,0.2884857142857143,0.3190885714285714
2021-08-15,0.24872999999999987,0.2532214285714285,0.26580428571428555,0.29590999999999995
2021-08-16,0.22841857142857147,0.23266428571428577,0.2448128571428571,0.2737585714285715
2021-08-17,0.21709,0.22094000000000008,0.23238000000000003,0.25944000000000006
2021-08-18,0.22250999999999993,0.22608142857142854,0.23704142857142846,0.26281
2021-08-19,0.22132428571428564,0.2248242857142857,0.2356699999999999,0.2611242857142857
2021-08-20,0.21114285714285722,0.2144571428571429,0.2249714285714286,0.24954285714285718
2021-08-21,0.21492571428571422,0.21819142857142856,0.2286142857142857,0.25294571428571433
2021-08-22,0.21836428571428584,0.22161285714285725,0.23200142857142858,0.2562442857142858
2021-08-23,0.21979285714285718,0.22304142857142858,0.23342999999999992,0.25767285714285715
2021-08-24,0.21979285714285718,0.22304142857142858,0.23342999999999992,0.25767285714285715
2021-08-25,0.22300571428571436,0.22627571428571433,0.2366985714285714,0.26103571428571437
2021-08-26,0.22656285714285718,0.2298228571428572,0.24022285714285715,0.26450285714285715
2021-08-27,0.22787285714285707,0.23112571428571424,0.24151428571428563,0.2657628571428571
2021-08-28,0.2275171428571428,0.2307485714285714,0.24110285714285706,0.2652571428571428
2021-08-29,0.22144714285714284,0.22465714285714286,0.23497714285714283,0.25903714285714285
2021-08-30,0.21205714285714292,0.21527000000000002,0.2256014285714285,0.24968714285714289
2021-08-31,0.20552428571428566,0.20873999999999998,0.21908285714285713,0.24319428571428575
2021-09-01,0.20327714285714288,0.20649571428571428,0.21684999999999996,0.24098714285714284
2021-09-02,0.20686285714285718,0.21009142857142854,0.22046857142857143,0.24466285714285713
2021-09-03,0.203887142857143,0.2071085714285715,0.2174742857142858,0.24163714285714294
2021-09-04,0.2040057142857144,0.20723428571428576,0.21761142857142865,0.24180571428571435
2021-09-05,0.20555285714285726,0.2087885714285715,0.21917714285714296,0.24340285714285725
2021-09-06,0.21184857142857144,0.21506714285714285,0.22542142857142852,0.2495585714285714
2021-09-07,0.22170142857142866,0.2248928571428572,0.23518999999999995,0.2591814285714286
2021-09-08,0.22835285714285708,0.23154857142857138,0.24184571428571422,0.2658428571428571
2021-09-09,0.2290528571428571,0.23223857142857146,0.24251285714285709,0.26645285714285716
2021-09-10,0.23260999999999993,0.2357857142857142,0.24603714285714284,0.26992
2021-09-11,0.22975285714285704,0.23292857142857132,0.24317999999999995,0.2670628571428571
2021-09-12,0.237477142857143,0.24063571428571434,0.2508528571428572,0.2746471428571429
2021-09-13,0.24377285714285718,0.24691428571428573,0.25709714285714286,0.28080285714285713
2021-09-14,0.23890571428571433,0.24206428571428568,0.25228142857142855,0.27607571428571426
2021-09-15,0.2295157142857142,0.23267714285714278,0.24290571428571422,0.26672571428571423
2021-09-16,0.24304428571428566,0.24617571428571425,0.25633571428571417,0.2799842857142857
2021-09-17,0.2761399999999999,0.27972142857142845,0.2906699999999999,0.31642999999999993
2021-09-18,0.28301714285714286,0.2865642857142857,0.29744428571428566,0.32302714285714285
2021-09-19,0.2841800000000001,0.2876928571428572,0.29850428571428567,0.3239100000000001
2021-09-20,0.30467285714285713,0.30861714285714276,0.32019428571428565,0.3476428571428571
2021-09-21,0.31464428571428565,0.31856857142857137,0.33009999999999995,0.35743428571428565
2021-09-22,0.3247228571428572,0.32858142857142864,0.3399871428571428,0.36699285714285723
2021-09-23,0.31320428571428566,0.3170757142857143,0.32851571428571424,0.3556042857142857
2021-09-24,0.2849757142857142,0.28837999999999997,0.29899714285714285,0.3238857142857143
2021-09-25,0.2878328571428571,0.29123714285714286,0.30185428571428574,0.32674285714285717
2021-09-26,0.28725142857142866,0.2906728571428573,0.3013242857142857,0.3263014285714287
2021-09-27,0.27007857142857145,0.2730442857142858,0.2828842857142857,0.3056985714285715
2021-09-28,0.2557028571428572,0.25868142857142856,0.26855571428571423,0.2914528571428572
2021-09-29,0.26497428571428566,0.2679428571428571,0.2777942857142856,0.3006342857142857
2021-09-30,0.2740085714285714,0.27695285714285717,0.28675857142857136,0.30947857142857144
2021-10-01,0.27590000000000003,0.27882,0.28857999999999995,0.31117999999999996
2021-10-02,0.2793385714285715,0.2822414285714287,0.29196714285714287,0.3144785714285715
2021-10-03,0.28420571428571423,0.2870914285714286,0.29678285714285707,0.31920571428571426
2021-10-04,0.2863342857142857,0.28921,0.29887857142857144,0.32124428571428576
2021-10-05,0.30461142857142864,0.30743285714285723,0.31698714285714286,0.3390614285714286
2021-10-06,0.30651428571428574,0.3093642857142857,0.3189642857142856,0.34116428571428564
2021-10-07,0.30876142857142863,0.3116085714285715,0.32119714285714285,0.3433714285714286
2021-10-08,0.3097271428571429,0.31259857142857145,0.3222328571428571,0.34452714285714287
2021-10-09,0.30617,0.3090514285714286,0.3187085714285714,0.34106000000000003
2021-10-10,0.30118428571428574,0.3040757142857143,0.31375571428571425,0.33616428571428575
2021-10-11,0.30404142857142863,0.3069328571428572,0.31661285714285714,0.33902142857142864
2021-10-12,0.3118842857142858,0.31476571428571437,0.3244228571428572,0.3467742857142858
2021-10-13,0.31365714285714286,0.3165071428571428,0.3261071428571427,0.34830714285714276
2021-10-14,0.3116471428571429,0.3145142857142858,0.32414857142857145,0.34643714285714294
2021-10-15,0.3163957142857143,0.3192385714285714,0.32882714285714276,0.35099571428571424
2021-10-16,0.3206814285714286,0.32352428571428576,0.3331128571428571,0.3552814285714286
2021-10-17,0.33126285714285725,0.33408857142857157,0.3436428571428572,0.36572285714285724
2021-10-18,0.33543000000000006,0.3382485714285715,0.34779142857142853,0.36984
2021-10-19,0.32901571428571436,0.33184428571428576,0.34141,0.3635157142857143
2021-10-20,0.33496714285714285,0.33781,0.34739857142857133,0.3695671428571428
2021-10-21,0.34470142857142855,0.34751000000000004,0.35702999999999996,0.37902142857142856
2021-10-22,0.34613,0.3489385714285715,0.3584585714285714,0.38045
2021-10-23,0.35385428571428557,0.3566457142857142,0.36613142857142844,0.38803428571428566
2021-10-24,0.35586428571428574,0.3586385714285714,0.3680899999999999,0.3899042857142857
2021-10-25,0.3607314285714286,0.36348857142857144,0.37290571428571423,0.3946314285714286
2021-10-26,0.3697657142857143,0.3724985714285715,0.38187000000000004,0.40347571428571427
2021-10-27,0.37427714285714275,0.37697142857142857,0.3862742857142856,0.4076971428571428
2021-10-28,0.3784442857142857,0.3811314285714286,0.39042285714285707,0.4118142857142857
2021-10-29,0.3774785714285715,0.38014142857142863,0.3893871428571429,0.41065857142857143
2021-10-30,0.38222714285714293,0.3848657142857144,0.3940657142857143,0.415217142857143
2021-10-31,0.4066614285714287,0.4097628571428572,0.41978571428571426,0.44313142857142873
2021-11-01,0.4008285714285714,0.40392285714285714,0.41393428571428564,0.4372485714285715
2021-11-02,0.3964242857142858,0.39951142857142863,0.4095114285714286,0.43279428571428585
2021-11-03,0.38916285714285714,0.3922428571428571,0.40223142857142846,0.42548285714285705
2021-11-04,0.38012857142857137,0.38323285714285715,0.3932671428571428,0.41663857142857147
2021-11-05,0.378,0.38111428571428585,0.39117142857142856,0.4146
2021-11-06,0.36112285714285713,0.3642714285714286,0.37439714285714276,0.3980028571428571
2021-11-07,0.33811714285714284,0.34080285714285713,0.35010571428571424,0.3715171428571428
2021-11-08,0.34109285714285714,0.34378571428571425,0.35309999999999997,0.3745428571428572
2021-11-09,0.34395000000000003,0.34664285714285714,0.35595714285714286,0.37740000000000007
2021-11-10,0.34882857142857143,0.35155714285714285,0.3609285714285714,0.38252857142857144
2021-11-11,0.35238571428571436,0.3551042857142858,0.3644528571428572,0.38599571428571433
2021-11-12,0.35879999999999995,0.36150857142857146,0.37083428571428567,0.39232
2021-11-13,0.36996285714285715,0.37263714285714294,0.3818942857142857,0.40320285714285725
2021-11-14,0.36996285714285715,0.37263714285714294,0.3818942857142857,0.40320285714285725
2021-11-15,0.36996285714285715,0.37263714285714294,0.3818942857142857,0.40320285714285725
2021-11-16,0.37340142857142855,0.3760585714285714,0.38528142857142855,0.40650142857142857
2021-11-17,0.37648428571428566,0.3791028571428572,0.3882571428571428,0.40929428571428567
2021-11-18,0.3779128571428571,0.38053142857142863,0.38968571428571425,0.4107228571428572
2021-11-19,0.38008142857142857,0.38276285714285724,0.39203142857142853,0.41337142857142867
2021-11-20,0.4083385714285714,0.41150714285714285,0.4216442857142857,0.44529857142857143
2021-11-21,0.40594428571428576,0.40908857142857147,0.41918000000000005,0.4427142857142857
2021-11-22,0.4086828571428571,0.41181999999999996,0.42189999999999983,0.4454028571428572
2021-11-23,0.4086828571428571,0.41181999999999996,0.42189999999999983,0.4454028571428572
2021-11-24,0.4044257142857143,0.40758285714285725,0.41770857142857143,0.4413257142857143
2021-11-25,0.4056171428571429,0.4087600000000001,0.4188628571428571,0.4424171428571429
2021-11-26,0.4047585714285715,0.4078314285714286,0.4178085714285715,0.44102857142857144
2021-11-27,0.3791214285714285,0.38169285714285706,0.39077857142857136,0.4116214285714286
2021-11-28,0.37772142857142865,0.38031285714285723,0.38944428571428574,0.4104014285714287
2021-11-29,0.37474571428571435,0.37733000000000005,0.38644999999999996,0.40737571428571434
2021-11-30,0.37261714285714276,0.37521142857142853,0.38435428571428565,0.4053371428571428
